Ticket ID,Status,Priority,Source,Topic,Product Group,Support Level,Agent Group,Agent Name,Country,Latitude,Longitude,Created Time,Expected First Response By,First Response Time,First Response SLA Status,Expected Resolution By,Resolution Time,Resolution SLA Status,Close Time,First Response Time (Minutes),First Response SLA Buffer (Minutes),Resolution Time (Hours),Resolution SLA Buffer (Hours),Response to Resolution (Hours),Resolution to Close (Hours),Total Lifecycle (Hours),Created Day of Week,Created Hour,Is Weekend,Agent Interactions,Survey Result,Response Check,Resolution check,Close time check
1655,Closed,Low,Email,Product setup,Custom software development,Tier 1,1st line support,Connor Danielovitch,Slovenia,46.1491664,14.9860106,3/22/2023 18:21:14,3/22/2023 19:21:14,3/22/2023 23:06:15,SLA Violated,3/24/2023 18:21:14,3/23/2023 10:11:34,Within SLA,3/28/2023 9:44:25,285.02,-225.02,15.84,32.16,11.09,119.55,135.39,Wednesday,18,No,3,4,Good,Good,Good
1656,Closed,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Bulgaria,42.7249925,25.4833039,3/23/2023 6:03:44,3/23/2023 7:03:44,3/23/2023 6:50:19,Within SLA,3/25/2023 6:03:44,3/26/2023 3:52:10,SLA Violated,3/27/2023 5:45:00,46.59,13.41,69.81,-21.81,69.03,25.88,95.69,Thursday,6,No,6,5,Good,Good,Good
1657,Closed,Medium,Phone,Bug report,Ready to use Software,Tier 1,1st line support,Nicola Wane,Spain,39.67337,-4.767726,3/23/2023 13:40:59,3/23/2023 13:42:59,3/23/2023 13:42:29,Within SLA,3/25/2023 13:40:59,3/24/2023 9:24:48,Within SLA,3/26/2023 12:44:14,1.51,0.49,19.73,28.27,19.71,51.32,71.05,Thursday,13,No,4,5,Good,Good,Good
1658,Closed,High,Email,Other,Custom software development,Tier 1,1st line support,Nicola Wane,United Kingdom,55.378052,-3.435973,3/23/2023 13:58:43,3/23/2023 14:58:43,3/23/2023 14:27:28,Within SLA,3/25/2023 13:58:43,3/25/2023 10:50:47,Within SLA,3/24/2023 10:57:00,28.76,31.24,44.87,3.13,44.39,-23.9,20.97,Thursday,13,No,1,4,Good,Good,Bad
1659,Resolved,Low,Email,Bug report,Training and Consulting Services,Tier 2,2nd line support,Adolpho Messingham,Greece,39.368279,21.863141,3/23/2023 14:27:04,3/23/2023 15:27:04,3/23/2023 15:26:06,Within SLA,3/25/2023 14:27:04,3/25/2023 11:18:48,Within SLA,,59.03,0.97,44.86,3.14,43.88,,,Thursday,14,No,10,,Good,Good,N/A
1660,In progress,Low,Email,Feature request,Other,Tier 2,2nd line support,Michele Whyatt,Italy,43.036776,12.678565,3/23/2023 22:39:46,3/23/2023 23:39:46,3/23/2023 23:30:12,Within SLA,3/25/2023 22:39:46,,SLA Violated,,50.43,9.57,,,,,,Thursday,22,No,8,,Good,N/A,N/A
1661,Closed,Medium,Chat,Pricing and licensing,Training and Consulting Services,Tier 1,1st line support,Bernard Beckley,Italy,43.036776,12.678565,3/23/2023 5:03:29,3/23/2023 5:05:29,3/23/2023 5:05:06,Within SLA,3/24/2023 5:03:29,3/24/2023 4:33:06,Within SLA,3/25/2023 12:11:32,1.62,0.38,23.49,0.51,23.47,31.64,55.13,Thursday,5,No,3,3,Good,Good,Good
1665,Resolved,Medium,Email,Feature request,Custom software development,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,3/24/2023 7:33:22,3/24/2023 8:33:22,3/24/2023 8:02:15,Within SLA,3/26/2023 7:33:22,3/25/2023 12:21:56,Within SLA,,28.88,31.12,28.81,19.19,28.33,,,Friday,7,No,3,,Good,Good,N/A
1666,In progress,Medium,Email,Product setup,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,3/24/2023 22:12:44,3/24/2023 23:12:44,3/24/2023 22:54:23,Within SLA,3/26/2023 22:12:44,,SLA Violated,,41.65,18.35,,,,,,Friday,22,No,2,,Good,N/A,N/A
1668,Closed,Medium,Email,Purchasing and invoicing,Custom software development,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,3/24/2023 4:18:03,3/24/2023 5:18:03,3/24/2023 4:49:48,Within SLA,3/26/2023 4:18:03,3/25/2023 22:13:45,Within SLA,3/26/2023 21:12:50,31.74,28.26,41.93,6.07,41.4,22.98,64.91,Friday,4,No,1,4,Good,Good,Good
1669,Closed,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,3/24/2023 11:22:39,3/24/2023 12:22:39,3/24/2023 11:34:27,Within SLA,3/26/2023 11:22:39,3/25/2023 18:18:37,Within SLA,3/25/2023 4:20:03,11.79,48.21,30.93,17.07,30.74,-13.98,16.96,Friday,11,No,1,5,Good,Good,Bad
1670,Closed,Low,Email,Feature request,Custom software development,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,3/24/2023 20:23:23,3/24/2023 21:23:23,3/24/2023 20:58:53,Within SLA,3/26/2023 20:23:23,3/26/2023 4:36:21,Within SLA,3/26/2023 21:37:43,35.49,24.51,32.22,15.78,31.62,17.02,49.24,Friday,20,No,6,1,Good,Good,Good
1671,Closed,High,Email,Purchasing and invoicing,Other,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,3/24/2023 13:35:36,3/24/2023 14:35:36,3/24/2023 16:45:17,SLA Violated,3/26/2023 13:35:36,3/28/2023 2:36:52,SLA Violated,3/28/2023 3:42:06,189.69,-129.69,85.02,-37.02,81.86,1.09,86.11,Friday,13,No,1,3,Good,Good,Good
1673,Closed,High,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Nicola Wane,France,48.864716,2.349014,3/24/2023 21:33:29,3/24/2023 21:35:29,3/24/2023 21:35:19,Within SLA,3/25/2023 21:33:29,3/25/2023 19:43:26,Within SLA,3/27/2023 16:01:02,1.83,0.17,22.17,1.83,22.14,44.29,66.46,Friday,21,No,4,4,Good,Good,Good
1674,Resolved,Medium,Email,Feature request,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,3/24/2023 6:37:36,3/24/2023 7:37:36,3/24/2023 7:34:25,Within SLA,3/26/2023 6:37:36,3/24/2023 10:10:42,Within SLA,,56.82,3.18,3.55,44.45,2.6,,,Friday,6,No,2,,Good,Good,N/A
1675,Closed,Low,Email,Purchasing and invoicing,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,3/25/2023 16:02:04,3/25/2023 17:02:04,3/25/2023 16:54:19,Within SLA,3/27/2023 16:02:04,3/26/2023 9:01:07,Within SLA,3/31/2023 13:22:17,52.26,7.74,16.98,31.02,16.11,124.35,141.34,Saturday,16,Yes,1,5,Good,Good,Good
1676,In progress,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,3/25/2023 17:27:15,3/25/2023 18:27:15,3/25/2023 18:02:39,Within SLA,3/27/2023 17:27:15,,SLA Violated,,35.4,24.6,,,,,,Saturday,17,Yes,7,,Good,N/A,N/A
1677,Closed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Bernard Beckley,United Kingdom,55.378052,-3.435973,3/25/2023 2:51:23,3/25/2023 3:51:23,3/25/2023 3:46:34,Within SLA,3/27/2023 2:51:23,3/26/2023 21:21:49,Within SLA,3/28/2023 0:42:49,55.18,4.82,42.51,5.49,41.59,27.35,69.86,Saturday,2,Yes,4,2,Good,Good,Good
1690,Closed,Low,Chat,Bug report,Custom software development,Tier 2,2nd line support,Adolpho Messingham,Italy,43.036776,12.678565,3/26/2023 13:36:41,3/26/2023 13:38:41,3/26/2023 13:37:55,Within SLA,3/27/2023 13:36:41,3/27/2023 3:29:18,Within SLA,3/29/2023 19:50:54,1.23,0.77,13.88,10.12,13.86,64.36,78.24,Sunday,13,Yes,6,3,Good,Good,Good
1691,Resolved,Low,Phone,Other,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Austria,47.6964719,13.3457347,3/26/2023 1:47:02,3/26/2023 1:49:02,3/26/2023 1:48:08,Within SLA,3/28/2023 1:47:02,3/30/2023 20:51:30,SLA Violated,,1.1,0.9,115.07,-67.07,115.06,,,Sunday,1,Yes,1,,Good,Good,N/A
1692,In progress,Low,Email,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Germany,51.165691,10.451526,3/27/2023 16:55:41,3/27/2023 17:55:41,3/27/2023 17:24:30,Within SLA,3/29/2023 16:55:41,,SLA Violated,,28.81,31.19,,,,,,Monday,16,No,10,,Good,N/A,N/A
1693,Closed,Medium,Chat,Bug report,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Bulgaria,42.7249925,25.4833039,3/27/2023 9:48:08,3/27/2023 9:50:08,3/27/2023 9:48:45,Within SLA,3/28/2023 9:48:08,3/31/2023 12:13:42,SLA Violated,4/1/2023 18:55:36,0.62,1.38,98.43,-74.43,98.42,30.7,129.12,Monday,9,No,7,4,Good,Good,Good
1694,In progress,High,Email,Feature request,Ready to use Software,Tier 1,1st line support,Sheela Cutten,United Kingdom,55.378052,-3.435973,3/27/2023 19:39:56,3/27/2023 20:39:56,3/27/2023 20:00:34,Within SLA,3/29/2023 19:39:56,,SLA Violated,,20.63,39.37,,,,,,Monday,19,No,1,,Good,N/A,N/A
1695,Resolved,Low,Chat,Product setup,Custom software development,Tier 1,1st line support,Nicola Wane,Republic of Ireland,53.094024,-8.019675,3/27/2023 8:57:08,3/27/2023 8:59:08,3/27/2023 8:57:46,Within SLA,3/28/2023 8:57:08,3/27/2023 10:34:19,Within SLA,,0.64,1.36,1.62,22.38,1.61,,,Monday,8,No,4,,Good,Good,N/A
1696,In progress,Low,Phone,Other,Other,Tier 1,1st line support,Sheela Cutten,Austria,47.6964719,13.3457347,3/27/2023 14:12:36,3/27/2023 14:14:36,3/27/2023 14:12:37,Within SLA,3/29/2023 14:12:36,,SLA Violated,,0.01,1.99,,,,,,Monday,14,No,4,,Good,N/A,N/A
1697,In progress,Low,Phone,Product setup,Other,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,3/28/2023 0:41:10,3/28/2023 0:43:10,3/28/2023 0:44:03,SLA Violated,3/30/2023 0:41:10,,SLA Violated,,2.88,-0.88,,,,,,Tuesday,0,No,1,,Good,N/A,N/A
1698,Resolved,Low,Chat,Feature request,Other,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,3/28/2023 5:44:27,3/28/2023 5:46:27,3/28/2023 5:44:53,Within SLA,3/29/2023 5:44:27,3/29/2023 3:29:53,Within SLA,,0.43,1.57,21.76,2.24,21.75,,,Tuesday,5,No,6,,Good,Good,N/A
1699,Closed,Medium,Email,Product setup,Training and Consulting Services,Tier 1,1st line support,Connor Danielovitch,Slovenia,46.1491664,14.9860106,3/28/2023 15:16:48,3/28/2023 16:16:48,3/28/2023 15:40:03,Within SLA,3/30/2023 15:16:48,3/29/2023 10:34:11,Within SLA,4/1/2023 19:47:20,23.25,36.75,19.29,28.71,18.9,81.22,100.51,Tuesday,15,No,2,4,Good,Good,Good
1700,Closed,High,Phone,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Czech Republic,49.8037633,15.4749126,3/28/2023 16:37:36,3/28/2023 16:39:36,3/28/2023 16:38:27,Within SLA,3/30/2023 16:37:36,3/30/2023 3:53:57,Within SLA,4/2/2023 23:59:17,0.86,1.14,35.27,12.73,35.26,92.09,127.36,Tuesday,16,No,1,5,Good,Good,Good
1701,In progress,Low,Chat,Feature request,Other,Tier 2,2nd line support,Adolpho Messingham,Italy,43.036776,12.678565,3/28/2023 20:46:16,3/28/2023 20:48:16,3/28/2023 20:48:52,SLA Violated,3/29/2023 20:46:16,,SLA Violated,,2.59,-0.59,,,,,,Tuesday,20,No,6,,Good,N/A,N/A
1702,Resolved,Low,Email,Purchasing and invoicing,Ready to use Software,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,3/28/2023 8:09:43,3/28/2023 9:09:43,3/28/2023 13:31:54,SLA Violated,3/30/2023 8:09:43,3/29/2023 3:29:47,Within SLA,,322.18,-262.18,19.33,28.67,13.96,,,Tuesday,8,No,6,,Good,Good,N/A
1703,Closed,High,Phone,Feature request,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,3/29/2023 11:10:19,3/29/2023 11:12:19,3/29/2023 11:11:45,Within SLA,3/31/2023 11:10:19,3/30/2023 12:09:59,Within SLA,4/1/2023 10:55:44,1.43,0.57,24.99,23.01,24.97,46.76,71.76,Wednesday,11,No,1,4,Good,Good,Good
1704,Resolved,Medium,Email,Product setup,Training and Consulting Services,Tier 2,2nd line support,Michele Whyatt,Poland,52.536273,19.050639,3/29/2023 1:29:54,3/29/2023 2:29:54,3/29/2023 2:07:19,Within SLA,3/31/2023 1:29:54,3/29/2023 10:30:05,Within SLA,,37.42,22.58,9,39,8.38,,,Wednesday,1,No,9,,Good,Good,N/A
1705,Closed,Medium,Email,Pricing and licensing,Training and Consulting Services,Tier 2,2nd line support,Heather Urry,Italy,43.036776,12.678565,3/29/2023 3:32:03,3/29/2023 4:32:03,3/29/2023 3:49:01,Within SLA,3/31/2023 3:32:03,3/31/2023 3:02:12,Within SLA,4/3/2023 16:48:14,16.97,43.03,47.5,0.5,47.22,85.77,133.27,Wednesday,3,No,1,4,Good,Good,Good
1706,In progress,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Bulgaria,42.7249925,25.4833039,3/29/2023 17:06:26,3/29/2023 18:06:26,3/29/2023 17:49:23,Within SLA,3/31/2023 17:06:26,,SLA Violated,,42.95,17.05,,,,,,Wednesday,17,No,1,,Good,N/A,N/A
1707,Resolved,Medium,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,France,48.864716,2.349014,3/29/2023 8:39:21,3/29/2023 8:41:21,3/29/2023 8:40:17,Within SLA,3/30/2023 8:39:21,3/29/2023 9:17:29,Within SLA,,0.94,1.06,0.64,23.36,0.62,,,Wednesday,8,No,6,,Good,Good,N/A
1708,Closed,Low,Chat,Other,Custom software development,Tier 1,1st line support,Bernard Beckley,Czech Republic,49.8037633,15.4749126,3/29/2023 4:00:01,3/29/2023 4:02:01,3/29/2023 4:00:06,Within SLA,3/30/2023 4:00:01,3/29/2023 23:29:26,Within SLA,4/2/2023 10:05:12,0.09,1.91,19.49,4.51,19.49,82.6,102.09,Wednesday,4,No,60,4,Good,Good,Good
1709,In progress,Low,Chat,Training request,Training and Consulting Services,Tier 2,2nd line support,Michele Whyatt,United Kingdom,55.378052,-3.435973,3/29/2023 20:14:43,3/29/2023 20:16:43,3/29/2023 20:16:25,Within SLA,3/30/2023 20:14:43,,SLA Violated,,1.7,0.3,,,,,,Wednesday,20,No,6,,Good,N/A,N/A
1710,Closed,Low,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Heather Urry,Poland,52.536273,19.050639,3/30/2023 18:00:20,3/30/2023 19:00:20,3/30/2023 18:01:45,Within SLA,4/1/2023 18:00:20,3/31/2023 9:04:43,Within SLA,4/1/2023 0:57:24,1.41,58.59,15.07,32.93,15.05,15.88,30.95,Thursday,18,No,1,4,Good,Good,Good
1711,Closed,High,Email,Product setup,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Spain,39.67337,-4.767726,3/30/2023 15:51:14,3/30/2023 16:51:14,3/30/2023 16:42:29,Within SLA,4/1/2023 15:51:14,4/1/2023 4:03:40,Within SLA,4/4/2023 16:33:53,51.24,8.76,36.21,11.79,35.35,84.5,120.71,Thursday,15,No,1,4,Good,Good,Good
1712,Closed,Low,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Heather Urry,Italy,43.036776,12.678565,3/30/2023 13:19:08,3/30/2023 14:19:08,3/30/2023 14:00:43,Within SLA,4/1/2023 13:19:08,3/31/2023 19:26:04,Within SLA,4/5/2023 13:54:11,41.59,18.41,30.12,17.88,29.42,114.47,144.58,Thursday,13,No,10,4,Good,Good,Good
1713,Closed,High,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Spain,39.67337,-4.767726,3/30/2023 11:29:45,3/30/2023 12:29:45,3/30/2023 11:45:26,Within SLA,4/1/2023 11:29:45,4/1/2023 4:25:10,Within SLA,4/1/2023 7:01:00,15.68,44.32,40.92,7.08,40.66,2.6,43.52,Thursday,11,No,2,4,Good,Good,Good
1714,Closed,High,Email,Bug report,Ready to use Software,Tier 2,2nd line support,Heather Urry,Republic of Ireland,53.094024,-8.019675,3/30/2023 17:10:34,3/30/2023 18:10:34,3/30/2023 17:11:08,Within SLA,4/1/2023 17:10:34,3/31/2023 22:27:17,Within SLA,4/3/2023 2:53:18,0.56,59.44,29.28,18.72,29.27,52.43,81.71,Thursday,17,No,1,1,Good,Good,Good
1715,Closed,Medium,Email,Pricing and licensing,Custom software development,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,3/30/2023 22:34:43,3/30/2023 23:34:43,3/30/2023 22:58:42,Within SLA,4/1/2023 22:34:43,4/4/2023 20:01:01,SLA Violated,4/5/2023 13:55:35,23.98,36.02,117.44,-69.44,117.04,17.91,135.35,Thursday,22,No,8,3,Good,Good,Good
1717,Closed,Medium,Chat,Other,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,3/30/2023 4:23:37,3/30/2023 4:25:37,3/30/2023 4:27:14,SLA Violated,3/31/2023 4:23:37,3/31/2023 3:13:03,Within SLA,4/1/2023 22:37:49,3.61,-1.61,22.82,1.18,22.76,43.41,66.24,Thursday,4,No,4,3,Good,Good,Good
1718,Resolved,Low,Chat,Pricing and licensing,Ready to use Software,Tier 1,1st line support,Bernard Beckley,Slovenia,46.1491664,14.9860106,3/30/2023 22:31:49,3/30/2023 22:33:49,3/30/2023 22:32:50,Within SLA,3/31/2023 22:31:49,3/31/2023 13:51:54,Within SLA,,1.02,0.98,15.33,8.67,15.32,,,Thursday,22,No,4,,Good,Good,N/A
1719,In progress,Low,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Slovenia,46.1491664,14.9860106,3/30/2023 7:13:06,3/30/2023 7:15:06,3/30/2023 7:13:38,Within SLA,3/31/2023 7:13:06,,SLA Violated,,0.54,1.46,,,,,,Thursday,7,No,7,,Good,N/A,N/A
1720,Resolved,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Nicola Wane,Italy,43.036776,12.678565,3/30/2023 12:29:28,3/30/2023 13:29:28,3/30/2023 13:15:58,Within SLA,4/1/2023 12:29:28,3/31/2023 21:35:36,Within SLA,,46.5,13.5,33.1,14.9,32.33,,,Thursday,12,No,8,,Good,Good,N/A
1721,Closed,Low,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Slovenia,46.1491664,14.9860106,3/30/2023 15:37:40,3/30/2023 16:37:40,3/30/2023 15:38:54,Within SLA,4/1/2023 15:37:40,4/1/2023 0:45:41,Within SLA,4/5/2023 16:32:25,1.23,58.77,33.13,14.87,33.11,111.78,144.91,Thursday,15,No,2,3,Good,Good,Good
1722,Resolved,Low,Chat,Feature request,Custom software development,Tier 1,1st line support,Connor Danielovitch,France,48.864716,2.349014,3/30/2023 20:59:16,3/30/2023 21:01:16,3/30/2023 20:59:38,Within SLA,3/31/2023 20:59:16,3/31/2023 19:19:55,Within SLA,,0.36,1.64,22.34,1.66,22.34,,,Thursday,20,No,60,,Good,Good,N/A
1723,Closed,Low,Email,Bug report,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Germany,51.165691,10.451526,3/31/2023 4:57:23,3/31/2023 5:57:23,3/31/2023 4:58:37,Within SLA,4/2/2023 4:57:23,3/31/2023 20:37:55,Within SLA,4/4/2023 14:58:40,1.23,58.77,15.68,32.32,15.66,90.35,106.02,Friday,4,No,7,5,Good,Good,Good
1725,Closed,Low,Email,Purchasing and invoicing,Custom software development,Tier 1,1st line support,Bernard Beckley,Greece,39.368279,21.863141,3/31/2023 3:10:35,3/31/2023 4:10:35,3/31/2023 3:53:25,Within SLA,4/2/2023 3:10:35,4/3/2023 18:45:09,SLA Violated,4/5/2023 14:21:19,42.83,17.17,87.58,-39.58,86.86,43.6,131.18,Friday,3,No,1,4,Good,Good,Good
1726,Closed,High,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Italy,43.036776,12.678565,3/31/2023 11:40:29,3/31/2023 11:42:29,3/31/2023 11:41:31,Within SLA,4/1/2023 11:40:29,3/31/2023 15:33:54,Within SLA,4/5/2023 13:53:32,1.04,0.96,3.89,20.11,3.87,118.33,122.22,Friday,11,No,8,4,Good,Good,Good
1727,Resolved,Low,Chat,Feature request,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Greece,39.368279,21.863141,3/31/2023 8:54:42,3/31/2023 8:56:42,3/31/2023 8:56:24,Within SLA,4/1/2023 8:54:42,4/1/2023 4:59:43,Within SLA,,1.7,0.3,20.08,3.92,20.06,,,Friday,8,No,6,,Good,Good,N/A
1728,Resolved,High,Email,Feature request,Ready to use Software,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,3/31/2023 17:02:56,3/31/2023 18:02:56,3/31/2023 17:30:19,Within SLA,4/2/2023 17:02:56,4/2/2023 14:44:39,Within SLA,,27.39,32.61,45.7,2.3,45.24,,,Friday,17,No,10,,Good,Good,N/A
1729,In progress,High,Email,Product setup,Ready to use Software,Tier 1,1st line support,Nicola Wane,Bulgaria,42.7249925,25.4833039,3/31/2023 22:38:17,3/31/2023 23:38:17,3/31/2023 22:59:12,Within SLA,4/2/2023 22:38:17,,SLA Violated,,20.92,39.08,,,,,,Friday,22,No,1,,Good,N/A,N/A
1730,In progress,Medium,Chat,Product setup,Custom software development,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,4/1/2023 4:42:45,4/1/2023 4:44:45,4/1/2023 4:44:38,Within SLA,4/2/2023 4:42:45,,SLA Violated,,1.88,0.12,,,,,,Saturday,4,Yes,7,,Good,N/A,N/A
1731,Resolved,Low,Email,Feature request,Other,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,4/1/2023 19:34:47,4/1/2023 20:34:47,4/1/2023 20:12:35,Within SLA,4/3/2023 19:34:47,4/3/2023 1:12:34,Within SLA,,37.81,22.19,29.63,18.37,29,,,Saturday,19,Yes,2,,Good,Good,N/A
1732,In progress,Low,Email,Training request,Training and Consulting Services,Tier 1,1st line support,Nicola Wane,Greece,39.368279,21.863141,4/1/2023 19:44:41,4/1/2023 20:44:41,4/2/2023 0:46:44,SLA Violated,4/3/2023 19:44:41,,SLA Violated,,302.05,-242.05,,,,,,Saturday,19,Yes,6,,Good,N/A,N/A
1733,Closed,Medium,Email,Pricing and licensing,Other,Tier 1,1st line support,Sheela Cutten,Slovenia,46.1491664,14.9860106,4/1/2023 19:19:16,4/1/2023 20:19:16,4/1/2023 20:07:01,Within SLA,4/3/2023 19:19:16,4/2/2023 13:38:28,Within SLA,4/5/2023 8:00:48,47.75,12.25,18.32,29.68,17.52,66.37,84.69,Saturday,19,Yes,4,2,Good,Good,Good
1748,Closed,Low,Chat,Feature request,Custom software development,Tier 2,2nd line support,Adolpho Messingham,Czech Republic,49.8037633,15.4749126,4/2/2023 15:10:55,4/2/2023 15:12:55,4/2/2023 15:15:54,SLA Violated,4/3/2023 15:10:55,4/5/2023 16:34:22,SLA Violated,4/7/2023 14:40:32,4.98,-2.98,73.39,-49.39,73.31,46.1,119.49,Sunday,15,Yes,6,3,Good,Good,Good
1749,In progress,Medium,Phone,Purchasing and invoicing,Other,Tier 1,1st line support,Kristos Westoll,Germany,51.165691,10.451526,4/2/2023 4:44:24,4/2/2023 4:46:24,4/2/2023 4:45:00,Within SLA,4/4/2023 4:44:24,,SLA Violated,,0.6,1.4,,,,,,Sunday,4,Yes,1,,Good,N/A,N/A
1750,Resolved,Low,Phone,Pricing and licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,Italy,43.036776,12.678565,4/2/2023 16:03:14,4/2/2023 16:05:14,4/2/2023 16:03:59,Within SLA,4/4/2023 16:03:14,4/6/2023 10:28:20,SLA Violated,,0.75,1.25,90.42,-42.42,90.41,,,Sunday,16,Yes,4,,Good,Good,N/A
1751,Resolved,High,Email,Product setup,Other,Tier 2,2nd line support,Adolpho Messingham,Poland,52.536273,19.050639,4/2/2023 15:53:36,4/2/2023 16:53:36,4/2/2023 16:17:30,Within SLA,4/4/2023 15:53:36,4/3/2023 18:13:24,Within SLA,,23.91,36.09,26.33,21.67,25.93,,,Sunday,15,Yes,2,,Good,Good,N/A
1752,Closed,Low,Chat,Pricing and licensing,Custom software development,Tier 1,1st line support,Sheela Cutten,Germany,51.165691,10.451526,4/2/2023 23:30:34,4/2/2023 23:32:34,4/2/2023 23:35:25,SLA Violated,4/3/2023 23:30:34,4/3/2023 20:34:51,Within SLA,4/4/2023 15:18:58,4.85,-2.85,21.07,2.93,20.99,18.74,39.81,Sunday,23,Yes,6,4,Good,Good,Good
1753,Closed,Low,Email,Pricing and licensing,Ready to use Software,Tier 2,2nd line support,Heather Urry,Austria,47.6964719,13.3457347,4/3/2023 5:55:15,4/3/2023 6:55:15,4/3/2023 6:06:34,Within SLA,4/5/2023 5:55:15,4/4/2023 16:03:05,Within SLA,4/9/2023 19:16:42,11.32,48.68,34.13,13.87,33.94,123.23,157.36,Monday,5,No,5,4,Good,Good,Good
1754,Closed,Medium,Chat,Bug report,Ready to use Software,Tier 1,1st line support,Connor Danielovitch,Spain,39.67337,-4.767726,4/3/2023 0:18:01,4/3/2023 0:20:01,4/3/2023 0:19:48,Within SLA,4/4/2023 0:18:01,4/3/2023 9:32:50,Within SLA,4/5/2023 1:39:24,1.78,0.22,9.25,14.75,9.22,40.11,49.36,Monday,0,No,3,5,Good,Good,Good
1755,Closed,High,Email,Product setup,Ready to use Software,Tier 1,1st line support,Sheela Cutten,Poland,52.536273,19.050639,4/3/2023 4:51:54,4/3/2023 5:51:54,4/3/2023 5:44:08,Within SLA,4/5/2023 4:51:54,4/4/2023 18:05:12,Within SLA,4/7/2023 10:02:07,52.23,7.77,37.22,10.78,36.35,63.95,101.17,Monday,4,No,8,5,Good,Good,Good
1756,Resolved,Low,Email,Product setup,Other,Tier 1,1st line support,Bernard Beckley,Germany,51.165691,10.451526,4/3/2023 5:19:08,4/3/2023 6:19:08,4/3/2023 5:47:53,Within SLA,4/5/2023 5:19:08,4/4/2023 9:47:28,Within SLA,,28.75,31.25,28.47,19.53,27.99,,,Monday,5,No,2,,Good,Good,N/A
1757,In progress,High,Chat,Product setup,Ready to use Software,Tier 1,1st line support,Kristos Westoll,Austria,47.6964719,13.3457347,4/3/2023 7:05:23,4/3/2023 7:07:23,4/3/2023 7:05:26,Within SLA,4/4/2023 7:05:23,,SLA Violated,,0.05,1.95,,,,,,Monday,7,No,7,,Good,N/A,N/A
